date,service,kitchen,Management,dishwasher,Total
21/04/2025,22,11,0,6,41
22/04/2025,11,7,3,6,28
23/04/2025,8,7,1,5,20
24/04/2025,9,8,1,5,22
25/04/2025,11,6,2,4,23
26/04/2025,18,12,3,10,42
27/04/2025,11,7,0,4,22
28/04/2025,13,8,2,5,29
29/04/2025,18,7,1,6,31
30/04/2025,8,6,1,5,20
01/05/2025,10,7,2,4,23
02/05/2025,10,7,2,4,23
03/05/2025,11,7,1,4,22
04/05/2025,9,6,3,4,22
05/05/2025,18,12,2,7,40
06/05/2025,15,10,3,7,36
07/05/2025,14,9,3,7,32
08/05/2025,9,8,3,4,25
09/05/2025,14,7,1,4,27
10/05/2025,13,7,0,4,24
11/05/2025,12,7,1,4,24
12/05/2025,14,7,4,5,29
13/05/2025,13,9,4,6,31
14/05/2025,11,9,2,6,29
15/05/2025,15,10,4,8,37
16/05/2025,13,8,0,5,27
17/05/2025,11,7,1,4,23
18/05/2025,9,7,1,4,21
19/05/2025,12,7,2,4,25
20/05/2025,11,6,1,5,22
21/05/2025,12,9,3,6,31
22/05/2025,14,9,2,5,30
23/05/2025,13,8,2,4,26
24/05/2025,11,7,1,4,23
25/05/2025,10,9,0,5,24
26/05/2025,13,9,2,7,30
27/05/2025,16,10,2,8,37
28/05/2025,13,10,2,7,31
29/05/2025,14,11,1,5,31
30/05/2025,11,7,0,3,22
31/05/2025,11,7,1,4,23
01/06/2025,10,9,1,6,25
02/06/2025,13,9,0,5,27
03/06/2025,11,7,0,5,25
04/06/2025,14,10,0,7,31
05/06/2025,14,9,1,6,30
06/06/2025,11,9,1,6,26
07/06/2025,10,8,1,5,23
08/06/2025,14,11,1,7,32
09/06/2025,19,12,4,8,43
10/06/2025,15,11,1,7,35
11/06/2025,19,11,2,7,39
12/06/2025,14,8,3,5,30
13/06/2025,14,10,2,5,32
14/06/2025,15,8,0,5,28
15/06/2025,13,9,0,6,28
16/06/2025,15,10,2,6,33
17/06/2025,13,8,2,6,28
18/06/2025,10,9,2,6,26
19/06/2025,15,9,0,5,29
20/06/2025,14,8,1,5,28
21/06/2025,13,7,0,4,24
22/06/2025,11,7,0,5,23
23/06/2025,15,11,0,5,31
24/06/2025,11,9,2,6,28
25/06/2025,9,8,2,6,26
26/06/2025,15,11,2,6,34
27/06/2025,12,7,2,5,26
28/06/2025,11,7,0,4,22
29/06/2025,12,7,0,5,24
30/06/2025,10,8,3,5,27
