date,service,kitchen,Management,dishwasher,Total
04/08/2023,2.809,2.244,327,54.507,59.887
05/08/2023,2.437,1.981,269,48.577,53.263
06/08/2023,2.272,1.867,250,43.195,47.584
07/08/2023,3.003,1.983,542,22.341,27.868
08/08/2023,2.603,2.143,309,24.427,29.483
09/08/2023,2.640,1.779,0,22.342,26.762
10/08/2023,3.017,1.618,238,33.587,38.460
11/08/2023,2.195,1.565,263,45.991,50.015
12/08/2023,2.605,1.523,552,49.575,54.256
13/08/2023,2.648,1.193,263,47.460,51.564
14/08/2023,2.768,1.234,0,22.111,26.113
15/08/2023,2.470,1.795,234,22.205,26.703
16/08/2023,2.713,1.771,536,23.153,28.173
17/08/2023,2.021,1.969,351,21.937,26.278
18/08/2023,3.267,2.131,307,45.783,51.488
19/08/2023,2.083,1.688,527,55.028,59.326
20/08/2023,1.790,1.755,198,48.989,52.733
21/08/2023,2.563,980,0,21.887,25.429
22/08/2023,3.318,2.010,0,28.627,33.955
23/08/2023,3.222,1.812,275,29.162,34.471
24/08/2023,2.261,2.178,321,23.217,27.977
25/08/2023,2.516,1.634,316,52.205,56.671
26/08/2023,3.671,1.762,0,56.906,62.339
27/08/2023,2.050,1.264,319,52.085,55.718
28/08/2023,2.250,914,450,22.475,26.089
29/08/2023,2.645,1.966,59,21.961,26.631
30/08/2023,2.678,2.041,0,28.207,32.926
31/08/2023,2.096,2.013,204,23.537,27.851
01/09/2023,2.455,2.295,404,49.869,55.024
02/09/2023,3.373,2.118,0,55.562,61.053
03/09/2023,2.464,1.612,206,49.362,53.645
04/09/2023,2.257,1.058,568,25.098,29.115
05/09/2023,2.802,1.705,0,23.755,28.262
06/09/2023,2.271,1.749,550,22.105,26.675
07/09/2023,2.323,1.792,271,21.464,25.850
08/09/2023,2.978,2.264,0,57.085,62.327
09/09/2023,3.148,1.758,268,52.439,57.613
10/09/2023,2.431,1.783,424,51.971,56.608
11/09/2023,2.423,1.109,370,25.174,29.076
12/09/2023,2.478,1.662,0,22.998,27.138
13/09/2023,2.097,1.903,539,28.682,33.222
14/09/2023,2.675,2.164,0,50.855,55.833
15/09/2023,3.582,2.052,447,48.568,54.765
16/09/2023,3.275,2.055,293,49.509,55.131
17/09/2023,2.493,1.775,0,23.195,27.463
18/09/2023,2.015,1.508,454,955,4.932
19/09/2023,2.047,1.735,622,950,5.355
20/09/2023,2.085,1.601,319,28.699,32.704
21/09/2023,2.097,2.149,509,25.326,30.080
22/09/2023,3.305,1.836,739,25.041,30.921
23/09/2023,3.095,1.806,258,32.211,37.370
24/09/2023,2.619,1.614,0,23.844,28.077
25/09/2023,2.128,1.597,238,906,4.869
26/09/2023,2.161,1.991,335,977,5.464
27/09/2023,2.199,1.536,323,21.902,26.146
28/09/2023,2.788,1.409,0,27.611,31.808
29/09/2023,3.144,1.997,0,23.411,28.552
30/09/2023,3.287,2.445,295,31.048,37.076
01/10/2023,2.325,1.655,289,1.257,5.525
02/10/2023,2.303,1.554,319,1.135,5.312
03/10/2023,2.060,2.336,590,711,5.697
04/10/2023,2.155,2.204,316,840,5.515
05/10/2023,2.396,1.635,0,884,4.915
06/10/2023,3.112,1.719,0,1.113,5.945
07/10/2023,2.854,1.984,285,1.083,6.206
08/10/2023,2.568,1.442,317,1.515,5.842
09/10/2023,2.216,1.727,649,1.013,5.604
10/10/2023,2.316,1.857,700,1.110,5.983
11/10/2023,2.502,2.009,699,1.092,6.302
12/10/2023,2.325,1.707,97,1.044,5.173
13/10/2023,3.207,1.911,535,1.387,7.039
14/10/2023,3.761,2.617,583,1.231,8.191
15/10/2023,2.968,1.369,0,1.223,5.559
16/10/2023,2.234,1.686,570,446,4.936
17/10/2023,2.561,2.236,705,996,6.800
18/10/2023,2.478,1.943,744,811,5.977
19/10/2023,3.349,1.583,110,1.146,6.187
20/10/2023,3.004,2.150,346,1.112,6.611
21/10/2023,2.768,1.845,0,508,5.121
22/10/2023,2.540,1.023,0,794,4.358
23/10/2023,2.292,1.020,875,1.07,5.444
24/10/2023,2.270,1.645,216,874,5.006
25/10/2023,2.895,2.076,908,943,6.822
26/10/2023,2.860,1.261,383,885,5.389
27/10/2023,2.837,1.617,764,959,6.177
28/10/2023,2.471,1.866,225,608,5.171
29/10/2023,2.905,1.421,0,830,5.156
30/10/2023,2.004,971,300,1.273,4.548
31/10/2023,2.232,1.490,402,713,4.837
01/11/2023,3.461,1.691,469,924,6.702
02/11/2023,3.297,1.541,167,1.003,6.228
03/11/2023,3.100,1.463,250,951,5.765
04/11/2023,3.903,2.041,530,634,7.273
05/11/2023,2.989,1.580,0,1.063,5.633
06/11/2023,2.487,1.552,231,1.016,5.287
07/11/2023,2.265,1.497,214,1.103,5.239
08/11/2023,2.748,1.288,862,675,5.694
09/11/2023,3.095,1.775,106,893,6.013
10/11/2023,3.775,1.854,250,1.061,7.104
11/11/2023,2.852,1.722,300,955,6.209
12/11/2023,3.208,1.478,195,684,5.566
13/11/2023,2.852,1.175,0,899,5.122
14/11/2023,2.208,1.264,250,910,4.806
15/11/2023,2.783,1.797,250,1.135,6.140
16/11/2023,3.473,1.358,0,1.044,6.050
17/11/2023,3.728,1.856,0,985,6.569
18/11/2023,3.418,1.771,0,643,5.864
19/11/2023,2.438,1.272,0,922,4.632
20/11/2023,2.307,1.271,58,937,4.847
21/11/2023,2.259,1.676,267,984,5.391
22/11/2023,2.709,1.356,338,932,5.531
23/11/2023,2.708,1.574,184,1.017,5.686
24/11/2023,2.696,1.865,0,827,5.897
25/11/2023,4.496,1.582,0,721,6.923
26/11/2023,3.388,1.079,0,1.509,5.976
27/11/2023,1.790,1.673,0,878,4.341
28/11/2023,2.077,1.575,267,947,4.958
29/11/2023,2.354,1.545,330,949,5.307
30/11/2023,2.691,1.428,352,1.044,5.598
01/12/2023,3.319,1.564,163,1.115,6.262
02/12/2023,3.832,1.957,0,629,6.418
03/12/2023,2.734,1.616,0,1.276,5.626
04/12/2023,2.282,1.355,0,891,4.629
05/12/2023,2.386,1.475,0,810,4.746
06/12/2023,1.912,1.453,375,925,4.665
07/12/2023,2.688,1.177,318,1.233,5.416
08/12/2023,3.499,1.822,0,1.135,6.510
09/12/2023,3.675,1.784,0,1.041,6.500
10/12/2023,2.269,1.315,0,790,4.375
11/12/2023,2.060,1.303,0,769,4.260
12/12/2023,2.169,1.182,94,783,4.592
13/12/2023,2.618,30.072,0,632,33.515
14/12/2023,2.263,30.474,0,1.094,33.982
15/12/2023,3.144,30.644,0,1.063,34.983
16/12/2023,3.561,31.300,0,768,35.851
17/12/2023,2.344,30.904,0,977,34.225
18/12/2023,2.081,1.442,150,996,4.836
19/12/2023,1.908,1.277,63,774,4.171
20/12/2023,2.553,30.170,0,535,33.480
21/12/2023,1.981,30.466,75,987,33.755
22/12/2023,3.596,38.772,0,839,43.286
23/12/2023,3.183,37.320,0,798,41.461
24/12/2023,942,903,139,708,2.894
25/12/2023,3.730,40.282,0,1.781,45.793
26/12/2023,4.489,57.549,0,1.809,63.848
27/12/2023,3.445,40.738,0,959,45.303
28/12/2023,2.484,1.696,244,839,5.621
29/12/2023,2.844,1.715,0,833,5.713
30/12/2023,2.392,1.440,0,1.124,4.977
31/12/2023,3.640,36.575,0,520,40.735
01/01/2024,2.952,61.375,0,1.52,65.847
02/01/2024,2.240,1.162,49,1.031,4.524
03/01/2024,2.422,24.598,244,836,28.503
04/01/2024,2.549,38.799,199,1.077,42.968
05/01/2024,2.675,21.825,357,1.329,26.600
06/01/2024,3.413,31.152,213,1.483,36.303
07/01/2024,2.019,1.696,199,1.346,5.336
08/01/2024,1.629,25.703,0,856,28.447
09/01/2024,1.466,24.342,102,983,27.068
10/01/2024,1.939,38.128,0,1.033,41.285
11/01/2024,2.168,38.492,25,707,41.556
12/01/2024,2.495,23.787,256,1.145,27.833
13/01/2024,3.017,1.566,100,1.251,5.934
14/01/2024,1.946,971,0,851,3.769
15/01/2024,1.678,30.061,489,857,33.293
16/01/2024,1.487,29.962,214,898,32.561
17/01/2024,1.875,39.607,0,714,42.400
18/01/2024,2.135,947,281,730,4.233
19/01/2024,2.519,1.270,0,882,5.139
20/01/2024,3.338,1.570,0,828,6.186
21/01/2024,2.247,1.406,27,940,4.620
22/01/2024,1.525,32.859,27,872,35.446
23/01/2024,1.248,30.37,338,835,32.953
24/01/2024,1.920,23.088,190,688,26.082
25/01/2024,1.638,999,282,767,4.100
26/01/2024,2.430,1.292,0,905,5.025
27/01/2024,3.294,29.912,0,1.194,34.794
28/01/2024,2.435,1.125,0,914,4.580
29/01/2024,1.537,29.176,282,669,31.851
30/01/2024,1.250,29.444,347,767,32.001
31/01/2024,2.249,26.83,0,985,30.273
01/02/2024,2.447,31.297,54,853,34.651
02/02/2024,2.545,34.585,0,973,38.103
03/02/2024,3.399,1.788,0,1.373,6.785
04/02/2024,2.136,1.419,0,1.077,4.632
05/02/2024,1.413,31.347,282,781,34.092
06/02/2024,1.435,27.729,382,888,30.434
07/02/2024,2.378,29.615,304,1.356,33.872
08/02/2024,2.374,1.168,0,852,4.661
09/02/2024,2.969,1.643,0,997,5.821
10/02/2024,3.631,26.169,0,926,30.976
11/02/2024,2.403,21.163,0,996,24.561
12/02/2024,2.218,36.253,0,664,39.402
13/02/2024,2.078,31.256,0,951,34.472
14/02/2024,2.853,37.876,0,882,41.817
15/02/2024,2.169,1.122,0,937,4.469
16/02/2024,2.603,30.673,0,1.154,34.430
17/02/2024,3.023,40.546,432,1.837,45.838
18/02/2024,2.489,1.424,0,1.115,5.135
19/02/2024,2.252,31.710,0,1.140,35.568
20/02/2024,1.919,31.216,0,1.152,34.619
21/02/2024,2.206,29.765,0,1.099,33.207
22/02/2024,1.888,1.125,0,1.081,4.251
23/02/2024,2.837,30.233,244,1.250,34.720
24/02/2024,3.522,30.448,246,1.245,35.461
25/02/2024,1.942,1.370,0,972,4.284
26/02/2024,1.371,1.045,433,820,3.920
27/02/2024,1.988,25.678,81,919,28.829
28/02/2024,1.959,27.039,27,878,30.072
29/02/2024,2.246,1.298,394,1.222,5.335
01/03/2024,3.591,32.279,225,1.286,37.381
02/03/2024,3.599,24.187,0,1.434,29.490
03/03/2024,2.555,1.464,27,1.096,5.531
04/03/2024,1.754,28.502,386,1.014,31.768
05/03/2024,1.910,30.482,0,1.061,33.678
06/03/2024,2.403,1.072,174,883,4.776
07/03/2024,2.249,1.425,464,1.042,5.179
08/03/2024,3.258,29.921,243,1.371,35.044
09/03/2024,3.481,25.533,218,1.183,30.647
10/03/2024,2.168,28.95,0,1.252,32.37
11/03/2024,1.932,29.409,276,1.081,32.862
12/03/2024,1.766,29.688,263,1.077,32.957
13/03/2024,1.763,30.048,278,935,33.558
14/03/2024,2.699,30.61,250,1.038,34.597
15/03/2024,3.357,1.544,0,1.193,6.369
16/03/2024,3.546,1.820,0,1.156,6.523
17/03/2024,3.240,27.867,0,1.118,32.225
18/03/2024,1.783,31.264,36,1.124,34.488
19/03/2024,1.923,28.398,131,1.202,31.923
20/03/2024,1.866,30.119,0,936,33.134
21/03/2024,2.666,31.120,0,1.144,35.105
22/03/2024,3.131,1.557,0,1.303,6.184
23/03/2024,2.720,1.949,0,1.287,6.250
24/03/2024,2.237,31.773,153,1.115,35.278
25/03/2024,1.894,32.654,208,1.071,36.121
26/03/2024,2.311,32.719,24,1.051,36.286
27/03/2024,2.313,21.160,27,1.022,24.697
28/03/2024,2.721,32.757,0,1.103,36.581
29/03/2024,3.466,26.211,0,1.538,31.215
30/03/2024,3.083,2.061,0,1.512,6.656
31/03/2024,5.150,2.649,0,2.074,9.935
01/04/2024,4.757,2.657,182,2.041,10.013
02/04/2024,2.240,1.448,0,1.189,5.346
03/04/2024,2.424,1.404,246,1.002,5.464
04/04/2024,2.889,1.334,0,955,5.178
05/04/2024,3.337,1.794,0,1.206,6.552
06/04/2024,3.957,2.074,0,1.479,7.736
07/04/2024,2.544,1.741,0,1.152,5.618
08/04/2024,2.674,1.810,0,1.353,5.943
09/04/2024,2.039,1.387,300,1.229,5.320
10/04/2024,2.943,1.499,0,1.090,5.795
11/04/2024,3.390,1.651,50,1.006,6.097
12/04/2024,3.336,1.846,413,1.355,6.950
13/04/2024,4.301,2.201,0,1.606,8.371
14/04/2024,2.996,1.597,80,1.100,5.868
15/04/2024,2.612,1.486,276,1.308,5.963
16/04/2024,2.665,1.821,0,1.329,6.156
17/04/2024,3.279,1.391,0,1.110,6.049
18/04/2024,3.629,1.680,0,1.016,6.494
19/04/2024,3.398,1.767,281,1.338,7.059
20/04/2024,3.989,1.993,0,1.575,7.856
21/04/2024,2.956,1.666,0,1.461,6.231
22/04/2024,3.040,1.755,121,1.286,6.477
23/04/2024,2.289,1.366,356,1.365,5.614
24/04/2024,2.770,1.379,300,1.292,6.035
25/04/2024,3.651,1.919,27,1.224,6.986
26/04/2024,3.898,1.848,0,1.549,7.295
27/04/2024,5.584,2.796,0,2.653,11.521
28/04/2024,2.491,1.689,0,1.328,5.507
29/04/2024,2.652,1.891,319,1.410,6.573
30/04/2024,3.023,1.331,169,1.755,6.555
01/05/2024,2.543,1.719,282,1.243,5.787
02/05/2024,3.655,2.156,206,1.373,7.390
03/05/2024,3.676,2.086,0,1.382,7.144
04/05/2024,3.670,2.619,0,1.628,7.917
05/05/2024,2.864,1.733,0,1.266,5.862
06/05/2024,2.557,2.025,411,1.26,6.253
07/05/2024,2.567,1.926,54,1.602,6.148
08/05/2024,3.064,1.900,225,999,6.189
09/05/2024,4.582,3.002,0,1.948,9.832
10/05/2024,3.898,1.683,0,1.346,6.927
11/05/2024,2.760,2.646,0,1.501,6.907
12/05/2024,2.727,1.476,203,1.203,5.608
13/05/2024,2.437,1.768,528,1.103,5.836
14/05/2024,2.570,1.789,113,1.165,5.636
15/05/2024,3.333,1.496,0,1.235,6.063
16/05/2024,3.508,2.300,282,1.323,7.412
17/05/2024,3.753,2.152,150,1.366,7.421
18/05/2024,3.668,2.279,0,1.609,7.556
19/05/2024,4.557,2.899,0,2.006,9.463
20/05/2024,3.746,3.152,253,1.607,8.758
21/05/2024,2.402,1.692,225,1.130,5.450
22/05/2024,2.641,2.651,357,1.107,6.754
23/05/2024,3.233,1.713,0,1.326,6.272
24/05/2024,3.427,1.828,0,1.410,6.664
25/05/2024,3.973,2.129,0,1.395,7.498
26/05/2024,2.818,1.698,0,1.246,5.905
27/05/2024,2.635,2.125,502,1.171,6.432
28/05/2024,3.067,1.851,169,1.225,6.312
29/05/2024,2.960,1.807,375,1.126,6.269
30/05/2024,3.335,1.671,0,1.302,6.308
31/05/2024,3.176,2.109,295,1.290,6.870
01/06/2024,3.772,2.250,0,1.400,7.672
02/06/2024,2.621,1.321,167,1.227,5.335
03/06/2024,2.268,2.126,702,1.088,6.306
04/06/2024,2.815,1.597,43,1.113,5.701
05/06/2024,3.200,2.013,0,1.077,6.554
06/06/2024,2.913,1.845,217,1.199,6.174
07/06/2024,3.646,2.258,216,1.231,7.351
08/06/2024,3.688,2.374,221,1.389,7.672
09/06/2024,2.623,1.897,207,1.199,5.926
10/06/2024,2.116,2.066,493,1.198,5.873
11/06/2024,2.756,1.829,461,1.201,6.447
12/06/2024,3.169,1.838,250,1.136,6.518
13/06/2024,3.138,1.774,125,1.252,6.289
14/06/2024,2.782,2.272,229,1.370,6.854
15/06/2024,3.300,2.076,250,1.292,6.918
16/06/2024,2.573,1.772,0,1.277,5.623
17/06/2024,2.708,2.116,0,1.082,5.906
18/06/2024,2.307,1.562,268,945,5.082
19/06/2024,3.418,1.614,0,1.106,6.139
20/06/2024,3.097,1.884,125,1.312,6.417
21/06/2024,3.232,2.142,229,1.351,6.955
22/06/2024,3.289,2.340,0,1.442,7.071
23/06/2024,2.766,2.020,157,1.35,6.498
24/06/2024,2.873,2.180,354,1.177,6.584
25/06/2024,2.452,1.768,208,1.427,5.991
26/06/2024,3.636,1.533,0,801,5.970
27/06/2024,3.240,1.568,188,1.282,6.277
28/06/2024,3.776,2.096,0,1.222,7.094
29/06/2024,3.768,2.097,0,1.342,7.387
30/06/2024,2.936,1.805,0,1.115,5.856
01/07/2024,3.066,1.727,396,1.119,6.308
02/07/2024,2.346,1.124,292,1.151,4.913
03/07/2024,3.125,1.431,438,1.114,6.108
04/07/2024,2.818,1.516,250,1.501,6.085
05/07/2024,3.123,2.041,138,1.332,6.634
06/07/2024,3.262,1.929,0,1.374,6.565
07/07/2024,3.712,1.574,0,1.259,6.545
08/07/2024,3.245,2.446,196,1.278,7.166
09/07/2024,3.536,2.086,0,1.224,6.846
10/07/2024,3.378,1.281,54,1.097,5.810
11/07/2024,3.875,1.605,0,1.362,6.843
12/07/2024,3.535,2.017,0,1.356,6.908
13/07/2024,3.675,1.810,0,1.37,6.854
14/07/2024,2.697,1.584,0,1.183,5.672
15/07/2024,3.107,1.869,0,1.186,6.162
16/07/2024,3.217,1.916,0,1.167,6.300
17/07/2024,3.532,1.460,0,1.117,6.109
18/07/2024,3.120,1.635,0,1.356,6.111
19/07/2024,3.234,1.691,18,1.379,6.321
20/07/2024,3.659,1.772,0,1.459,7.092
21/07/2024,3.101,1.510,0,1.243,5.855
22/07/2024,3.326,1.869,208,1.223,6.627
23/07/2024,2.894,1.903,375,1.269,6.520
24/07/2024,3.246,1.841,417,1.121,6.625
25/07/2024,2.945,1.477,295,1.340,6.057
26/07/2024,3.201,1.479,334,1.400,6.413
27/07/2024,3.396,1.845,250,1.504,6.996
28/07/2024,2.957,1.621,0,1.270,5.848
29/07/2024,2.821,1.886,538,1.290,6.535
30/07/2024,2.767,1.823,409,1.204,6.203
31/07/2024,3.172,2.574,271,1.086,7.103
01/08/2024,3.188,1.565,292,1.336,6.381
02/08/2024,3.625,1.541,271,1.365,6.802
03/08/2024,3.552,1.467,292,1.212,6.642
04/08/2024,3.195,1.672,0,1.269,6.135
05/08/2024,2.405,2.003,574,1.449,6.432
06/08/2024,2.953,1.628,83,1.136,5.800
07/08/2024,2.772,1.626,334,1.128,6.045
08/08/2024,3.069,1.613,0,1.188,5.871
09/08/2024,2.886,1.757,313,1.334,6.289
10/08/2024,3.385,1.879,0,1.386,6.649
11/08/2024,2.606,1.692,0,1.200,5.498
12/08/2024,2.364,1.724,220,1.076,5.384
13/08/2024,2.457,1.661,588,1.081,5.787
14/08/2024,2.429,1.899,292,1.105,5.725
15/08/2024,2.630,1.497,354,1.240,5.722
16/08/2024,3.038,1.763,83,1.294,6.178
17/08/2024,2.750,1.704,0,1.435,6.120
18/08/2024,2.910,1.744,0,1.145,5.798
19/08/2024,2.070,1.904,149,1.087,5.210
20/08/2024,2.128,1.551,354,1.129,5.161
21/08/2024,1.847,1.387,388,1.111,4.732
22/08/2024,2.534,1.605,0,1.307,5.447
23/08/2024,2.657,1.833,0,1.328,5.817
24/08/2024,2.944,1.922,0,1.283,6.148
25/08/2024,2.566,1.552,167,1.204,5.489
26/08/2024,2.173,1.567,675,1.106,5.520
27/08/2024,2.511,1.558,167,1.147,5.383
28/08/2024,2.232,1.746,396,1.092,5.466
29/08/2024,2.720,1.357,313,1.222,5.612
30/08/2024,3.004,1.729,167,1.322,6.222
31/08/2024,3.133,1.693,0,1.451,6.277
01/09/2024,2.041,1.340,0,1.130,4.510
02/09/2024,2.652,1.807,480,1.163,6.101
03/09/2024,2.032,1.171,167,1.123,4.493
04/09/2024,2.434,1.119,396,1.066,5.015
05/09/2024,2.798,1.653,292,1.235,5.978
06/09/2024,2.494,1.695,0,1.106,5.295
07/09/2024,3.794,1.695,0,1.443,6.931
08/09/2024,3.132,1.597,0,1.220,5.949
09/09/2024,2.788,1.537,419,1.149,5.893
10/09/2024,2.155,1.358,378,952,4.843
11/09/2024,2.092,1.468,354,1.141,5.055
12/09/2024,3.155,1.703,649,1.234,6.741
13/09/2024,3.393,1.879,292,1.370,6.934
14/09/2024,3.338,2.214,0,1.340,6.893
15/09/2024,2.597,1.674,181,1.290,5.741
16/09/2024,2.387,1.787,0,1.153,5.327
17/09/2024,2.034,1.805,255,1.169,5.263
18/09/2024,2.311,1.685,0,1.144,5.140
19/09/2024,2.908,1.694,174,1.270,6.046
20/09/2024,3.526,1.794,0,1.337,6.657
21/09/2024,3.230,2.107,0,1.482,6.819
22/09/2024,2.309,1.439,0,1.296,5.045
23/09/2024,2.416,1.738,0,1.192,5.346
24/09/2024,2.496,1.645,48,1.165,5.354
25/09/2024,2.576,1.767,0,1.152,5.581
26/09/2024,2.801,2.348,258,1.359,6.991
27/09/2024,3.395,2.071,188,1.433,7.086
28/09/2024,3.787,2.142,0,1.514,7.444
29/09/2024,2.373,1.506,0,1.300,5.178
30/09/2024,1.751,1.897,0,1.168,4.995
01/10/2024,2.573,1.724,56,1.154,5.508
02/10/2024,2.750,1.285,0,1.080,5.115
03/10/2024,2.581,1.996,0,1.302,5.878
04/10/2024,3.726,2.447,0,1.362,7.535
05/10/2024,3.284,1.964,0,1.410,6.658
06/10/2024,2.517,1.582,0,1.277,5.376
07/10/2024,2.239,1.852,438,1.186,5.715
08/10/2024,2.397,1.647,167,1.215,5.426
09/10/2024,2.521,1.563,396,1.091,5.571
10/10/2024,2.792,2.039,167,1.288,6.286
11/10/2024,3.483,1.994,354,1.347,7.178
12/10/2024,3.632,2.013,0,1.388,7.034
13/10/2024,2.750,1.332,229,1.289,5.601
14/10/2024,2.235,1.649,444,1.221,5.550
15/10/2024,2.477,1.388,354,1.179,5.399
16/10/2024,3.371,1.693,417,1.069,6.550
17/10/2024,3.109,1.680,0,1.240,6.030
18/10/2024,4.043,1.709,0,1.530,7.281
19/10/2024,3.764,1.975,0,1.386,7.124
20/10/2024,2.597,1.489,0,1.281,5.367
21/10/2024,2.507,2.036,141,1.229,5.914
22/10/2024,2.506,1.545,354,1.210,5.615
23/10/2024,2.283,1.597,354,1.113,5.347
24/10/2024,3.292,2.012,313,1.289,6.905
25/10/2024,3.547,1.680,396,1.364,6.987
26/10/2024,3.112,2.172,0,1.285,6.570
27/10/2024,2.391,1.754,0,1.302,5.677
28/10/2024,2.291,2.298,444,1.196,6.229
29/10/2024,2.587,1.565,474,1.194,5.820
30/10/2024,2.234,1.156,392,1.086,4.868
31/10/2024,2.880,2.062,396,1.305,6.644
01/11/2024,3.232,2.158,313,1.279,6.982
02/11/2024,3.526,2.198,250,1.572,7.546
03/11/2024,2.743,1.534,0,1.281,5.693
04/11/2024,1.601,1.884,563,1.118,5.167
05/11/2024,2.129,1.379,466,1.103,5.077
06/11/2024,1.909,1.319,313,1.131,4.673
07/11/2024,2.545,1.911,167,1.200,5.822
08/11/2024,3.272,2.257,188,1.291,7.007
09/11/2024,3.247,2.179,0,1.498,6.968
10/11/2024,2.354,1.717,0,1.249,5.319
11/11/2024,1.843,1.605,529,1.107,5.085
12/11/2024,2.167,1.297,0,1.107,4.571
13/11/2024,1.877,1.156,0,1.095,4.128
14/11/2024,2.331,1.760,354,1.136,5.581
15/11/2024,3.351,2.083,396,1.200,7.030
16/11/2024,3.513,2.197,0,1.372,7.288
17/11/2024,2.574,1.690,334,1.210,5.807
18/11/2024,1.676,1.655,334,1.168,4.833
19/11/2024,2.290,1.635,334,1.168,5.427
20/11/2024,2.419,1.485,0,1.108,5.012
21/11/2024,2.842,1.352,525,1.229,5.950
22/11/2024,3.826,2.034,387,1.272,7.519
23/11/2024,4.245,2.077,0,1.403,7.725
24/11/2024,2.192,1.674,0,1.242,5.109
25/11/2024,1.728,1.440,146,1.067,4.381
26/11/2024,1.966,1.198,167,1.058,4.389
27/11/2024,1.643,1.173,229,966,4.011
28/11/2024,2.698,1.579,0,1.202,5.479
29/11/2024,3.056,1.988,344,1.328,6.716
30/11/2024,3.594,2.060,0,1.443,7.098
01/12/2024,2.346,1.466,0,1.198,5.010
02/12/2024,1.862,1.310,365,1.067,4.603
03/12/2024,1.433,984,313,1.042,3.773
04/12/2024,1.514,1.288,292,970,4.064
05/12/2024,2.435,1.407,0,1.137,5.171
06/12/2024,2.969,1.469,563,1.282,6.477
07/12/2024,3.507,1.738,0,1.410,6.655
08/12/2024,2.151,1.389,0,1.159,4.699
09/12/2024,1.760,1.492,208,1.029,4.489
10/12/2024,2.159,1.913,396,1.067,5.535
11/12/2024,1.315,1.078,292,1.027,3.712
12/12/2024,2.996,1.520,334,1.174,6.023
13/12/2024,3.146,1.740,512,1.264,6.662
14/12/2024,3.500,1.851,0,1.395,6.746
15/12/2024,1.631,1.798,0,1.16,4.589
16/12/2024,1.539,1.403,456,1.04,4.438
17/12/2024,1.618,1.228,640,965,4.451
18/12/2024,1.604,1.182,150,950,3.886
19/12/2024,2.285,1.475,455,1.258,5.582
20/12/2024,2.631,1.683,480,1.153,5.947
21/12/2024,2.857,1.440,0,1.323,5.620
22/12/2024,2.238,1.367,0,1.114,4.720
23/12/2024,2.334,1.111,354,1.063,4.862
24/12/2024,2.518,1.717,0,1.183,5.418
25/12/2024,5.099,3.241,0,1.957,10.298
26/12/2024,5.537,2.814,0,1.904,10.255
27/12/2024,3.214,1.822,0,1.274,6.310
28/12/2024,3.165,2.081,0,1.325,6.571
29/12/2024,2.869,1.862,0,1.141,5.871
30/12/2024,2.305,1.755,0,906,5.112
31/12/2024,3.955,2.008,125,1.267,7.354
01/01/2025,3.643,3.174,0,1.531,8.676
02/01/2025,3.486,1.704,0,1.017,6.207
03/01/2025,3.021,1.810,292,1.081,6.204
04/01/2025,2.973,1.922,248,1.137,6.281
05/01/2025,2.020,1.327,0,1.03,4.573
06/01/2025,1.061,1.206,396,740,3.519
07/01/2025,1.193,1.133,188,795,3.308
08/01/2025,1.250,1.148,396,772,3.565
09/01/2025,2.336,1.522,362,913,5.133
10/01/2025,3.572,1.471,0,1.121,6.163
11/01/2025,3.414,1.663,0,1.119,6.195
12/01/2025,2.131,1.386,0,942,4.459
13/01/2025,1.503,1.321,569,753,4.146
14/01/2025,1.240,1.166,313,829,3.549
15/01/2025,1.080,1.285,375,748,3.489
16/01/2025,2.118,1.769,354,950,5.191
17/01/2025,3.210,1.549,354,1.119,6.232
18/01/2025,3.444,1.589,0,1.151,6.392
19/01/2025,2.208,1.227,0,983,4.418
20/01/2025,2.402,1.720,396,766,5.283
21/01/2025,1.086,1.552,354,1.155,4.273
22/01/2025,1.437,1.587,396,758,4.312
23/01/2025,1.871,1.411,292,959,4.533
24/01/2025,3.523,1.321,476,1.135,6.672
25/01/2025,3.725,1.538,134,1.13,6.528
26/01/2025,2.058,1.306,0,1.01,4.375
27/01/2025,1.207,1.194,396,1.186,4.152
28/01/2025,1.228,1.235,354,905,3.941
29/01/2025,1.118,1.037,396,698,3.677
30/01/2025,2.297,1.320,0,824,4.441
31/01/2025,2.853,1.617,0,1.194,5.664
01/02/2025,3.318,1.836,0,1.091,6.449
02/02/2025,2.411,1.251,0,1.024,4.686
03/02/2025,1.636,1.182,396,785,4.000
04/02/2025,1.051,1.399,365,793,3.608
05/02/2025,1.087,1.073,396,895,3.452
06/02/2025,2.585,1.281,354,816,5.037
07/02/2025,2.974,1.628,354,1.150,6.106
08/02/2025,3.284,1.705,0,1.018,6.007
09/02/2025,2.343,1.315,0,1.024,4.682
10/02/2025,2.251,1.413,396,940,5.000
11/02/2025,1.648,1.427,535,768,4.378
12/02/2025,1.997,1.591,354,1.038,4.980
13/02/2025,2.609,1.577,313,1.022,5.520
14/02/2025,4.249,2.121,0,1.248,7.740
15/02/2025,3.539,1.767,0,1.322,6.628
16/02/2025,1.994,1.148,0,1.006,4.147
17/02/2025,1.504,1.352,282,1.157,4.294
18/02/2025,1.415,1.182,354,808,3.759
19/02/2025,1.481,985,396,817,3.679
20/02/2025,1.954,1.694,313,651,4.611
21/02/2025,3.024,1.964,354,979,6.322
22/02/2025,2.960,1.784,0,759,5.504
23/02/2025,1.757,1.249,0,873,3.879
24/02/2025,1.463,1.089,271,613,3.436
