date,service,kitchen,Management,dishwasher,Total
24/05/2025,161,96,10,67,334
25/05/2025,111,87,0,55,252
26/05/2025,127,75,10,68,280
27/05/2025,117,69,9,56,252
28/05/2025,118,82,8,58,266
29/05/2025,150,100,12,55,317
30/05/2025,189,106,0,50,344
31/05/2025,153,90,11,60,314
01/06/2025,111,82,11,60,264
02/06/2025,141,79,0,46,272
03/06/2025,114,76,0,56,264
04/06/2025,129,80,0,62,272
05/06/2025,145,83,7,58,294
06/06/2025,137,94,10,71,312
07/06/2025,129,99,10,64,303
08/06/2025,123,85,7,57,273
09/06/2025,163,86,20,60,328
10/06/2025,134,80,6,55,276
11/06/2025,148,81,9,57,296
12/06/2025,156,81,19,60,316
13/06/2025,177,114,20,64,375
14/06/2025,200,99,0,66,366
15/06/2025,144,85,0,64,293
16/06/2025,147,86,11,58,302
17/06/2025,125,75,9,58,268
18/06/2025,104,83,22,58,267
19/06/2025,167,96,0,64,328
20/06/2025,183,101,10,72,367
21/06/2025,188,96,0,66,351
22/06/2025,142,82,0,58,282
23/06/2025,130,80,0,43,254
24/06/2025,103,73,9,54,240
25/06/2025,89,77,8,59,242
26/06/2025,142,88,9,57,295
27/06/2025,160,94,11,66,331
28/06/2025,168,99,6,56,329
29/06/2025,148,81,0,59,288
30/06/2025,98,73,21,52,244
